id;puntos_historicos;puntos;fecha_afiliacion;uni;genero;nacimiento;hora_afiliacion;dia_afiliacion;puntos_gastados;shares_totales;categoria_dominante;recruitments;concursos_participados;premios_canjeados;tickets_canjeados;difference_last_and_first_share;stdv_share_difference;difference_last_raffle_first_share
2280;24;24;2014-04-10 23:46:16;NA;M;NA;20;3;0;2;VIDEOJUEGOS;0;0;0;NA;1;0;-1
2281;784;184;2014-04-11 00:24:44;NA;M;NA;21;3;600;8;DEPORTES;0;1;0;2;3;0.7284;-4
2282;0;0;2014-04-11 02:26:29;NA;M;NA;23;3;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2283;0;0;2014-04-11 02:43:48;NA;M;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
2284;0;0;2014-04-11 03:06:50;NA;NA;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
2285;0;0;2014-04-11 11:10:34;NA;M;NA;8;4;0;1;MISC;0;0;0;NA;0;-1;-1
2286;0;0;2014-04-11 14:50:08;NA;M;NA;11;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2287;120;120;2014-04-12 19:03:44;NA;M;NA;16;5;0;3;M;0;0;0;NA;0;0;-1
2288;0;0;2014-04-12 19:59:32;NA;M;NA;16;5;0;0;NA;0;0;0;NA;-1;-1;-1
2289;0;0;2014-04-12 21:21:18;NA;M;NA;18;5;0;0;NA;0;0;0;NA;-1;-1;-1
2290;135;135;2014-04-12 23:19:31;Pontificia Universidad Cat;M;1985-09-28;20;5;0;2;M;0;0;0;NA;0;0;-1
2291;0;0;2014-04-12 23:39:50;NA;M;NA;20;5;0;0;NA;0;0;0;NA;-1;-1;-1
2292;0;0;2014-04-13 01:21:26;NA;M;NA;22;5;0;0;NA;0;0;0;NA;-1;-1;-1
2293;48;48;2014-04-13 01:32:41;NA;M;NA;22;5;0;13;MISC;0;0;0;NA;23;6.3569;-1
2294;0;0;2014-04-13 01:59:46;NA;NA;NA;22;5;0;0;NA;0;0;0;NA;-1;-1;-1
2295;0;0;2014-04-13 02:54:38;NA;M;NA;23;5;0;10;MISC;0;0;0;NA;0;0;-1
2296;0;0;2014-04-13 14:13:45;NA;M;NA;11;6;0;0;NA;0;0;0;NA;-1;-1;-1
2297;48;48;2014-04-13 15:58:21;NA;M;NA;12;6;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2298;0;0;2014-04-13 18:47:00;NA;M;NA;15;6;0;0;NA;0;0;0;NA;-1;-1;-1
2299;1224;1224;2014-04-13 20:53:39;NA;M;NA;17;6;0;10;M;0;0;0;NA;0;0;-1
2300;0;0;2014-04-13 21:29:46;NA;NA;NA;18;6;0;0;NA;0;0;0;NA;-1;-1;-1
2301;0;0;2014-04-13 22:43:35;NA;F;NA;19;6;0;1;MISC;0;0;0;NA;0;-1;-1
2302;0;0;2014-04-13 22:54:52;NA;M;NA;19;6;0;10;CINE;0;0;0;NA;0;0;-1
2303;48;48;2014-04-13 23:07:52;NA;M;NA;20;6;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2304;0;0;2014-04-13 23:21:56;NA;M;NA;20;6;0;3;MISC;0;0;0;NA;0;0;-1
2305;0;0;2014-04-13 23:24:24;NA;M;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
2306;0;0;2014-04-13 23:31:04;NA;F;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
2307;0;0;2014-04-14 00:26:25;NA;M;NA;21;6;0;4;MISC;0;0;0;NA;0;0;-1
2308;0;0;2014-04-14 02:04:44;NA;NA;NA;23;6;0;0;NA;0;0;0;NA;-1;-1;-1
2309;4428;1628;2014-04-14 02:43:34;NA;M;1998-03-03;23;6;2800;48;VIAJES;0;3;0;3;252;15.2321;247
2310;0;0;2014-04-14 13:20:00;NA;M;NA;10;0;0;0;NA;0;0;0;NA;-1;-1;-1
2311;0;0;2014-04-14 19:58:34;NA;NA;NA;16;0;0;0;NA;0;0;0;NA;-1;-1;-1
2313;0;0;2014-04-15 00:10:41;NA;M;NA;21;0;0;2;M;0;0;0;NA;0;0;-1
2314;134;134;2014-04-15 01:08:24;Pontificia Universidad Cat;F;1994-07-25;22;0;0;5;MISC;0;0;0;NA;0;0;-1
2316;0;0;2014-04-15 15:44:01;NA;F;NA;12;1;0;0;NA;0;0;0;NA;-1;-1;-1
2317;192;192;2014-04-15 16:04:33;NA;M;NA;13;1;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2318;0;0;2014-04-15 17:13:17;NA;NA;NA;14;1;0;0;NA;0;0;0;NA;-1;-1;-1
2319;0;0;2014-04-15 18:05:08;NA;NA;NA;15;1;0;0;NA;0;0;0;NA;-1;-1;-1
2320;0;0;2014-04-15 18:14:25;NA;F;NA;15;1;0;0;NA;0;0;0;NA;-1;-1;-1
2321;0;0;2014-04-16 05:05:21;NA;F;NA;2;2;0;1;MISC;0;0;0;NA;0;-1;-1
2322;0;0;2014-04-16 21:40:04;NA;NA;NA;18;2;0;1;MISC;0;0;0;NA;0;-1;-1
2323;0;0;2014-04-17 00:05:09;NA;F;NA;21;2;0;0;NA;0;0;0;NA;-1;-1;-1
2324;0;0;2014-04-17 14:34:04;NA;F;NA;11;3;0;0;NA;0;0;0;NA;-1;-1;-1
2325;5841;2841;2014-04-17 20:30:11;Universidad T;M;1989-07-11;17;3;3000;8;M;0;1;0;2;57;8.1491;49
2326;0;0;2014-04-17 20:31:26;NA;M;NA;17;3;0;0;NA;0;0;0;NA;-1;-1;-1
2327;0;0;2014-04-18 04:30:32;NA;F;NA;1;4;0;1;MISC;0;0;0;NA;0;-1;-1
2328;0;0;2014-04-18 17:42:02;NA;NA;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
2329;0;0;2014-04-18 20:28:47;NA;M;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
2330;3474;3474;2014-04-19 04:57:57;Universidad Tecnol;M;1991-05-17;1;5;0;9;MISC;0;0;0;NA;5;1.111;-1
2331;0;0;2014-04-19 20:50:58;NA;M;NA;17;5;0;0;NA;0;0;0;NA;-1;-1;-1
2332;0;0;2014-04-20 00:15:21;NA;F;NA;21;5;0;0;NA;0;0;0;NA;-1;-1;-1
2333;0;0;2014-04-20 06:20:22;NA;NA;NA;3;6;0;1;MISC;0;0;0;NA;0;-1;-1
2334;0;0;2014-04-20 06:46:54;NA;F;NA;3;6;0;1;MISC;0;0;0;NA;0;-1;-1
2335;0;0;2014-04-20 18:10:02;NA;M;NA;15;6;0;0;NA;0;0;0;NA;-1;-1;-1
2336;0;0;2014-04-20 22:53:16;NA;M;NA;19;6;0;0;NA;0;0;0;NA;-1;-1;-1
2337;448;448;2014-04-21 02:57:10;Universidad de Vi;F;1992-10-25;23;6;0;4;DEPORTES;0;0;0;NA;1;0.4714;-1
2338;1647;347;2014-04-21 03:57:10;Universidad de Playa Ancha de Ciencias de la Educaci;M;1991-01-20;0;0;1300;5;MISC;0;2;0;5;9;2.7726;-14
2339;834;234;2014-04-21 05:26:25;NA;M;1994-10-28;2;0;600;6;IDEAS;0;1;0;2;72;16.6685;41
2340;0;0;2014-04-21 16:17:31;NA;M;NA;13;0;0;0;NA;0;0;0;NA;-1;-1;-1
2341;0;0;2014-04-21 16:55:04;NA;M;NA;13;0;0;0;NA;0;0;0;NA;-1;-1;-1
2342;0;0;2014-04-22 00:56:30;NA;M;NA;21;0;0;0;NA;0;0;0;NA;-1;-1;-1
2343;0;0;2014-04-22 01:21:58;NA;M;NA;22;0;0;1;MISC;0;0;0;NA;0;-1;-1
2344;0;0;2014-04-22 01:32:34;NA;M;NA;22;0;0;0;NA;0;0;0;NA;-1;-1;-1
2345;0;0;2014-04-22 02:51:28;NA;NA;NA;23;0;0;0;NA;0;0;0;NA;-1;-1;-1
2346;0;0;2014-04-22 03:33:08;NA;M;NA;0;1;0;0;NA;0;0;0;NA;-1;-1;-1
2347;0;0;2014-04-22 13:30:27;NA;NA;NA;10;1;0;0;NA;0;0;0;NA;-1;-1;-1
2348;0;0;2014-04-22 14:07:24;NA;M;NA;11;1;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2349;0;0;2014-04-22 19:24:01;NA;NA;NA;16;1;0;0;NA;0;0;0;NA;-1;-1;-1
2350;0;0;2014-04-23 00:13:27;NA;M;NA;21;1;0;6;M;0;0;0;NA;0;0;-1
2351;0;0;2014-04-23 00:56:28;NA;F;NA;21;1;0;0;NA;0;0;0;NA;-1;-1;-1
2352;0;0;2014-04-23 01:33:25;NA;M;NA;22;1;0;0;NA;0;0;0;NA;-1;-1;-1
2353;0;0;2014-04-23 01:40:48;NA;M;NA;22;1;0;0;NA;0;0;0;NA;-1;-1;-1
2354;48;48;2014-04-23 02:04:34;NA;M;NA;23;1;0;3;MISC;0;0;0;NA;6;3;-1
2355;0;0;2014-04-23 02:59:40;NA;NA;NA;23;1;0;0;NA;0;0;0;NA;-1;-1;-1
2356;96;96;2014-04-23 03:04:15;NA;M;NA;0;2;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2357;0;0;2014-04-23 04:41:52;NA;M;NA;1;2;0;0;NA;0;0;0;NA;-1;-1;-1
2358;0;0;2014-04-23 11:40:52;NA;M;NA;8;2;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2359;0;0;2014-04-23 16:24:05;NA;M;NA;13;2;0;1;MISC;0;0;0;NA;0;-1;-1
2360;688;688;2014-04-23 19:38:37;NA;M;NA;16;2;0;4;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2361;1328;78;2014-04-24 01:19:21;NA;F;NA;22;2;1250;14;M;0;1;0;5;6;0.9295;0
2362;80;80;2014-04-24 03:22:44;NA;M;NA;0;3;0;3;DEPORTES;0;0;0;NA;0;0;-1
2363;0;0;2014-04-24 12:38:57;NA;M;NA;9;3;0;0;NA;0;0;0;NA;-1;-1;-1
2364;0;0;2014-04-24 18:03:18;NA;NA;NA;15;3;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2365;0;0;2014-04-24 18:34:18;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
2366;2875;2875;2014-04-24 18:55:59;Universidad Santo Tom;M;1987-11-26;15;3;0;8;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2367;0;0;2014-04-24 19:13:45;NA;NA;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
2368;48;48;2014-04-24 19:18:26;NA;NA;NA;16;3;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2369;0;0;2014-04-24 19:20:00;NA;M;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
2370;0;0;2014-04-24 19:26:56;NA;M;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
2371;0;0;2014-04-24 19:33:09;NA;M;NA;16;3;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2372;0;0;2014-04-24 21:29:35;NA;NA;NA;18;3;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2373;0;0;2014-04-24 23:37:37;NA;M;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
2374;234;234;2014-04-25 02:08:05;NA;M;1989-10-28;23;3;0;5;CINE;1;0;0;NA;0;0;-1
2375;0;0;2014-04-25 02:53:33;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
2376;0;0;2014-04-25 05:07:08;NA;M;NA;2;4;0;0;NA;0;0;0;NA;-1;-1;-1
2377;0;0;2014-04-25 21:47:54;NA;NA;NA;18;4;0;0;NA;0;0;0;NA;-1;-1;-1
2378;0;0;2014-04-26 00:16:30;NA;F;NA;21;4;0;0;NA;0;0;0;NA;-1;-1;-1
2379;0;0;2014-04-26 00:40:24;NA;NA;NA;21;4;0;0;NA;0;0;0;NA;-1;-1;-1
2380;0;0;2014-04-26 01:25:32;NA;M;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
2381;0;0;2014-04-27 03:12:04;NA;M;NA;0;6;0;1;MISC;0;0;0;NA;0;-1;-1
2382;0;0;2014-04-27 21:38:04;NA;F;NA;18;6;0;0;NA;0;0;0;NA;-1;-1;-1
2383;0;0;2014-04-28 20:51:20;NA;M;NA;17;0;0;1;M;0;0;0;NA;0;-1;-1
2384;48;48;2014-04-29 19:46:21;NA;F;NA;16;1;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2385;0;0;2014-04-29 20:49:27;NA;M;NA;17;1;0;0;NA;0;0;0;NA;-1;-1;-1
2386;0;0;2014-04-30 02:45:58;NA;NA;NA;23;1;0;0;NA;0;0;0;NA;-1;-1;-1
2387;0;0;2014-04-30 19:29:10;NA;F;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
2388;0;0;2014-05-02 00:42:00;NA;F;NA;21;3;0;2;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2389;0;0;2014-05-02 01:37:23;NA;M;NA;22;3;0;0;NA;0;0;0;NA;-1;-1;-1
2390;0;0;2014-05-03 23:32:55;NA;NA;NA;20;5;0;1;MISC;0;0;0;NA;0;-1;-1
2391;0;0;2014-05-04 23:14:07;NA;M;NA;20;6;0;0;NA;0;0;0;NA;-1;-1;-1
2392;0;0;2014-05-04 23:21:05;NA;F;NA;20;6;0;7;DEPORTES;0;0;0;NA;42;15.6525;-1
2393;0;0;2014-05-05 18:17:21;NA;NA;NA;15;0;0;1;MISC;0;0;0;NA;0;-1;-1
2394;0;0;2014-05-05 21:55:49;NA;M;NA;18;0;0;0;NA;0;0;0;NA;-1;-1;-1
2395;0;0;2014-05-07 18:33:42;NA;M;NA;15;2;0;0;NA;0;0;0;NA;-1;-1;-1
2396;0;0;2014-05-07 22:17:55;NA;F;NA;19;2;0;0;NA;0;0;0;NA;-1;-1;-1
2397;6847;447;2014-05-08 01:07:30;Universidad Finis Terrae;F;1994-02-28;22;2;6400;13;DEPORTES;0;10;0;30;61;12.1755;61
2398;0;0;2014-05-08 15:18:59;NA;F;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
2399;96;96;2014-05-08 16:03:12;NA;F;NA;13;3;0;7;IDEAS;0;0;0;NA;1;0.3727;-1
2401;25261;511;2014-05-09 14:58:08;Universidad Adolfo Ib;F;1993-08-14;11;4;24750;53;CINE;3;3;0;98;75;1.8853;73
2402;5041;3041;2014-05-09 15:41:58;Universidad del Desarrollo;F;1993-06-24;12;4;2000;19;CINE;0;2;0;8;81;10.0954;80
2403;0;0;2014-05-09 16:24:46;NA;M;NA;13;4;0;0;NA;0;0;0;NA;-1;-1;-1
2404;0;0;2014-05-09 19:06:24;NA;F;NA;16;4;0;0;NA;0;0;0;NA;-1;-1;-1
2405;0;0;2014-05-09 20:28:54;NA;NA;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
2406;0;0;2014-05-09 20:43:28;NA;M;NA;17;4;0;0;NA;0;0;0;NA;-1;-1;-1
2407;96;96;2014-05-09 21:16:29;NA;NA;NA;18;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2408;0;0;2014-05-12 01:43:14;NA;M;NA;22;6;0;0;NA;0;0;0;NA;-1;-1;-1
2409;8179;5929;2014-05-13 02:42:31;NA;F;1997-05-20;23;0;2250;16;IDEAS;0;3;0;9;49;2.67;34
2410;0;0;2014-05-13 17:12:52;NA;M;NA;14;1;0;0;NA;0;0;0;NA;-1;-1;-1
2411;3291;3291;2014-05-13 22:44:35;Universidad del Desarrollo;F;1992-11-20;19;1;0;42;M;1;0;0;NA;10;0.7252;-1
2412;0;0;2014-05-14 00:11:03;NA;F;NA;21;1;0;0;NA;0;0;0;NA;-1;-1;-1
2413;0;0;2014-05-14 00:23:00;NA;NA;NA;21;1;0;0;NA;0;0;0;NA;-1;-1;-1
2414;96;96;2014-05-14 00:45:33;NA;M;NA;21;1;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2415;0;0;2014-05-14 04:55:12;NA;F;NA;1;2;0;0;NA;0;0;0;NA;-1;-1;-1
2416;0;0;2014-05-14 05:52:45;NA;NA;NA;2;2;0;0;NA;0;0;0;NA;-1;-1;-1
2417;0;0;2014-05-15 15:36:39;NA;M;NA;12;3;0;0;NA;0;0;0;NA;-1;-1;-1
2418;0;0;2014-05-17 20:12:34;NA;M;1998-01-27;17;5;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2419;0;0;2014-05-18 05:32:18;NA;F;NA;2;6;0;0;NA;0;0;0;NA;-1;-1;-1
2420;0;0;2014-05-18 06:09:07;NA;NA;NA;3;6;0;0;NA;0;0;0;NA;-1;-1;-1
2421;0;0;2014-05-18 06:10:24;NA;F;1995-08-28;3;6;0;3;VIAJES;0;0;0;NA;0;0;-1
2422;192;192;2014-05-19 03:48:14;NA;F;NA;0;0;0;2;DEPORTES;0;0;0;NA;0;0;-1
2423;10443;10443;2014-05-19 04:03:47;Universidad San Sebasti;F;1994-08-23;1;0;0;4;CINE;0;0;0;NA;108;28.6124;-1
2424;1808;1808;2014-05-19 04:12:09;NA;M;NA;1;0;0;4;VIAJES;0;0;0;NA;3;1.4142;-1
2425;0;0;2014-05-19 21:47:08;NA;M;NA;18;0;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2427;0;0;2014-05-21 19:31:30;NA;M;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
2428;0;0;2014-05-21 21:55:09;NA;M;NA;18;2;0;0;NA;0;0;0;NA;-1;-1;-1
2429;414;414;2014-05-21 23:14:31;NA;M;1998-02-25;20;2;0;6;M;0;0;0;NA;70;28;-1
2431;0;0;2014-05-22 17:38:03;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
2432;0;0;2014-05-23 03:26:05;NA;F;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
2433;0;0;2014-05-24 23:20:23;NA;M;NA;20;5;0;0;NA;0;0;0;NA;-1;-1;-1
2434;0;0;2014-05-25 20:13:20;NA;F;NA;17;6;0;0;NA;0;0;0;NA;-1;-1;-1
2435;0;0;2014-05-26 17:51:41;NA;F;NA;14;0;0;0;NA;0;0;0;NA;-1;-1;-1
2436;40;40;2014-05-27 02:44:49;NA;NA;NA;23;0;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2438;0;0;2014-05-27 19:45:29;NA;F;NA;16;1;0;0;NA;0;0;0;NA;-1;-1;-1
2439;0;0;2014-05-27 22:56:37;NA;NA;NA;19;1;0;0;NA;0;0;0;NA;-1;-1;-1
2440;0;0;2014-05-27 23:52:16;NA;M;NA;20;1;0;0;NA;0;0;0;NA;-1;-1;-1
2442;38583;38583;2014-05-28 21:44:37;NA;M;1996-01-25;18;2;0;36;VIAJES;0;0;0;NA;191;9.9895;-1
2443;144;144;2014-05-29 00:00:46;NA;F;NA;21;2;0;1;MISC;0;0;0;NA;0;-1;-1
2444;0;0;2014-05-29 17:20:17;NA;M;NA;14;3;0;0;NA;0;0;0;NA;-1;-1;-1
2445;0;0;2014-05-29 18:05:48;NA;M;NA;15;3;0;0;NA;0;0;0;NA;-1;-1;-1
2446;0;0;2014-05-29 19:36:03;NA;F;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
2447;11205;255;2014-05-29 20:06:19;NA;M;1992-12-29;17;3;10950;58;CINE;0;5;0;49;57;2.8284;56
2448;0;0;2014-05-29 23:16:41;NA;M;NA;20;3;0;0;NA;0;0;0;NA;-1;-1;-1
2450;0;0;2014-05-30 14:56:34;NA;F;NA;11;4;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2451;0;0;2014-06-02 04:09:10;NA;F;NA;1;0;0;1;MISC;0;0;0;NA;0;-1;-1
2452;0;0;2014-06-02 23:01:57;NA;M;NA;20;0;0;0;NA;0;0;0;NA;-1;-1;-1
2453;795;45;2014-06-03 11:43:54;NA;M;1991-11-20;8;1;750;1;M;0;1;0;3;0;-1;-2
2454;0;0;2014-06-03 12:26:48;NA;NA;NA;9;1;0;0;NA;0;0;0;NA;-1;-1;-1
2455;0;0;2014-06-03 14:22:09;NA;NA;NA;11;1;0;3;M;0;0;0;NA;0;0;-1
2456;0;0;2014-06-03 21:29:28;NA;M;NA;18;1;0;4;MISC;0;0;0;NA;0;0;-1
2457;168;168;2014-06-04 15:28:03;NA;M;NA;12;2;0;3;MISC;0;0;0;NA;0;0;-1
2458;0;0;2014-06-04 15:50:01;NA;M;NA;12;2;0;0;NA;0;0;0;NA;-1;-1;-1
2459;0;0;2014-06-04 19:59:22;NA;M;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
2460;120;120;2014-06-05 03:48:46;NA;M;NA;0;3;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2461;0;0;2014-06-08 04:07:38;NA;M;NA;1;6;0;0;NA;0;0;0;NA;-1;-1;-1
2464;1008;508;2014-06-09 02:57:04;NA;NA;NA;23;6;500;7;MISC;0;1;0;2;1;0.3727;0
2465;0;0;2014-06-09 03:55:53;NA;M;NA;0;0;0;0;NA;0;0;0;NA;-1;-1;-1
2466;0;0;2014-06-10 19:30:51;NA;F;NA;16;1;0;0;NA;0;0;0;NA;-1;-1;-1
2467;0;0;2014-06-11 19:14:11;NA;M;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
2468;0;0;2014-06-11 19:33:37;NA;NA;NA;16;2;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2469;0;0;2014-06-11 19:48:38;NA;NA;NA;16;2;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2470;0;0;2014-06-11 19:55:57;NA;NA;NA;16;2;0;0;NA;0;0;0;NA;-1;-1;-1
2471;0;0;2014-06-12 19:58:54;NA;F;NA;16;3;0;2;DEPORTES;0;0;0;NA;0;0;-1
2472;0;0;2014-06-13 17:23:53;NA;M;NA;14;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2473;72;72;2014-06-13 17:31:53;NA;M;NA;14;4;0;2;DEPORTES;0;0;0;NA;0;0;-1
2474;0;0;2014-06-13 18:01:00;NA;M;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
2475;0;0;2014-06-15 08:45:32;NA;F;NA;5;6;0;0;NA;0;0;0;NA;-1;-1;-1
2476;0;0;2014-06-15 21:32:43;NA;F;NA;18;6;0;0;NA;0;0;0;NA;-1;-1;-1
2477;0;0;2014-06-16 02:54:55;NA;F;NA;23;6;0;0;NA;0;0;0;NA;-1;-1;-1
2478;0;0;2014-06-16 03:05:45;NA;F;NA;0;0;0;0;NA;0;0;0;NA;-1;-1;-1
2479;0;0;2014-06-16 13:28:59;NA;F;NA;10;0;0;0;NA;0;0;0;NA;-1;-1;-1
2480;0;0;2014-06-16 16:07:32;Universidad de Santiago de Chile;M;1989-12-21;13;0;0;3;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2481;0;0;2014-06-16 18:08:03;NA;M;NA;15;0;0;0;NA;0;0;0;NA;-1;-1;-1
2482;0;0;2014-06-16 20:51:48;NA;NA;NA;17;0;0;0;NA;0;0;0;NA;-1;-1;-1
2483;0;0;2014-06-16 21:37:58;NA;NA;NA;18;0;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2484;0;0;2014-06-17 01:53:33;NA;F;NA;22;0;0;0;NA;0;0;0;NA;-1;-1;-1
2485;840;90;2014-06-17 02:51:35;NA;F;NA;23;0;750;5;VIAJES;0;3;0;3;3;0.8292;1
2486;0;0;2014-06-17 03:05:10;NA;NA;NA;0;1;0;1;M;0;0;0;NA;0;-1;-1
2487;0;0;2014-06-17 20:20:26;NA;NA;NA;17;1;0;0;NA;0;0;0;NA;-1;-1;-1
2488;0;0;2014-06-18 05:50:44;NA;M;NA;2;2;0;1;VIDEOJUEGOS;0;0;0;NA;0;-1;-1
2489;24;24;2014-06-19 14:52:50;NA;F;NA;11;3;0;5;M;0;0;0;NA;0;0;-1
2490;112;112;2014-06-19 19:33:38;NA;M;NA;16;3;0;3;MISC;0;0;0;NA;0;0;-1
2491;384;134;2014-06-20 01:42:25;NA;F;NA;22;3;250;6;DEPORTES;0;1;0;1;0;0;0
2492;0;0;2014-06-20 04:42:19;NA;M;NA;1;4;0;0;NA;0;0;0;NA;-1;-1;-1
2493;600;600;2014-06-20 16:00:28;NA;M;NA;13;4;0;14;VIDEOJUEGOS;0;0;0;NA;0;0;-1
2494;32;32;2014-06-20 16:52:29;NA;M;NA;13;4;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2495;0;0;2014-06-20 17:35:38;NA;F;NA;14;4;0;0;NA;0;0;0;NA;-1;-1;-1
2496;1168;1168;2014-06-21 02:44:57;NA;M;NA;23;4;0;9;MISC;0;0;0;NA;2;0.433;-1
2497;0;0;2014-06-21 03:13:20;NA;NA;NA;0;5;0;0;NA;0;0;0;NA;-1;-1;-1
2498;0;0;2014-06-21 17:58:46;NA;M;NA;14;5;0;0;NA;0;0;0;NA;-1;-1;-1
2499;0;0;2014-06-22 02:15:58;NA;F;NA;23;5;0;0;NA;0;0;0;NA;-1;-1;-1
2500;48;48;2014-06-24 21:03:35;NA;M;NA;18;1;0;2;DEPORTES;0;0;0;NA;0;0;-1
2501;32;32;2014-06-25 14:06:13;NA;F;NA;11;2;0;1;MISC;0;0;0;NA;0;-1;-1
2502;40;40;2014-06-26 15:44:00;NA;F;NA;12;3;0;2;MISC;0;0;0;NA;4;0;-1
2503;0;0;2014-06-26 22:37:31;NA;M;NA;19;3;0;0;NA;0;0;0;NA;-1;-1;-1
2504;0;0;2014-06-27 02:01:15;NA;F;NA;23;3;0;0;NA;0;0;0;NA;-1;-1;-1
2505;0;0;2014-06-28 23:25:34;NA;NA;NA;20;5;0;1;VIAJES;0;0;0;NA;0;-1;-1
2506;122;122;2014-06-29 05:07:50;Universidad Tecnol;M;1994-04-19;2;6;0;2;MISC;0;0;0;NA;0;0;-1
2507;0;0;2014-06-30 05:42:09;NA;NA;NA;2;0;0;0;NA;0;0;0;NA;-1;-1;-1
2509;0;0;2014-07-03 02:57:38;NA;M;NA;23;2;0;0;NA;0;0;0;NA;-1;-1;-1
2510;0;0;2014-07-03 19:39:51;NA;M;NA;16;3;0;0;NA;0;0;0;NA;-1;-1;-1
2511;184;184;2014-07-03 20:01:57;Pontificia Universidad Cat;M;1987-02-14;17;3;0;4;CINE;0;0;0;NA;0;0;-1
2512;0;0;2014-07-03 22:07:28;NA;M;NA;19;3;0;0;NA;0;0;0;NA;-1;-1;-1
2513;0;0;2014-07-04 03:26:20;NA;F;NA;0;4;0;0;NA;0;0;0;NA;-1;-1;-1
2514;0;0;2014-07-04 13:08:03;NA;M;NA;10;4;0;0;NA;0;0;0;NA;-1;-1;-1
2515;0;0;2014-07-04 18:11:14;NA;M;NA;15;4;0;0;NA;0;0;0;NA;-1;-1;-1
2516;0;0;2014-07-05 01:54:55;NA;M;NA;22;4;0;0;NA;0;0;0;NA;-1;-1;-1
2517;0;0;2014-07-05 02:49:37;NA;M;NA;23;4;0;0;NA;0;0;0;NA;-1;-1;-1
2518;0;0;2014-07-05 18:50:19;NA;M;NA;15;5;0;1;DEPORTES;0;0;0;NA;0;-1;-1
2519;80;80;2014-07-06 12:28:25;NA;M;NA;9;6;0;1;MISC;0;0;0;NA;0;-1;-1
2520;40;40;2014-07-06 16:19:34;NA;M;NA;13;6;0;1;MISC;0;0;0;NA;0;-1;-1
2521;0;0;2014-07-06 20:23:42;NA;M;NA;17;6;0;0;NA;0;0;0;NA;-1;-1;-1
2522;0;0;2014-07-07 20:58:51;NA;F;NA;17;0;0;0;NA;0;0;0;NA;-1;-1;-1
2523;0;0;2014-07-07 22:55:09;NA;F;NA;19;0;0;0;NA;0;0;0;NA;-1;-1;-1
